created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 31 20:22:39 +0000 2024;1752789512269521362;"@MauritsAlberth @AlissaWahid @mohmahfudmd Lagian dia yg dikabinet dia yg mengkritik kerjaannya sendiri.. saking gak enaknya ya akhire mundur.  Tapi bagaimanapun tetap terimakasih atas pengabdiannya 🙏🔥✌️🇮🇩";0;1;0;0;in;633106638;1752350092940689783;btara_ja;https://twitter.com/btara_ja/status/1752789512269521362
Wed Jan 31 20:19:52 +0000 2024;1752788811661398178;"AHAHAHAHA MUNDUR WIR, SAINGAN LU BESTIENYA DARI ZAMAN RUKI 🙌🏻🔥🤧";0;0;0;0;in;1637778497761595392;1752788811661398178;melonthefluff;https://twitter.com/melonthefluff/status/1752788811661398178
Wed Jan 31 20:19:32 +0000 2024;1752788726022066229;"gmana mau mundur ..maju aja susah 🤭";0;1;0;2;in;1604014913902739456;1752788726022066229;Akhmad67523072;https://twitter.com/Akhmad67523072/status/1752788726022066229
Wed Jan 31 20:17:40 +0000 2024;1752788255970599017;"@TeddGus @mohmahfudmd @ganjarpranowo Sudah bermartabat tp kalo mundur lebih bermartabat, ini namanya gentle menunjukan keberanian sendiri, pak prabowo dan mas gibran berani melakukan hal yg sama ?? Takut kelhilangan jabatan ya? Jika kalah masih menjabat sprti sebelum pilpres";0;0;0;0;in;862032704652562436;1752640738326958202;ifull1934;https://twitter.com/ifull1934/status/1752788255970599017
Wed Jan 31 20:16:55 +0000 2024;1752788069353509100;"@AlissaWahid @mohmahfudmd Semakin terpuruk 02.  Begaya akal”an mundur agar mendapatkan simpati, namun nyatanya nggak ngaruh.";0;1;0;1;in;954644996;1752350092940689783;MauritsAlberth;https://twitter.com/MauritsAlberth/status/1752788069353509100
Wed Jan 31 20:16:00 +0000 2024;1752787836510802104;"@kompascom Jk keberdaan Bu Risma sbagai Mensos tdk lagi dibutuhkan, yg kewenangannya kini sdh diambil alih lgsg oleh Presiden&amp para Ketum Partai penjilat demi Kpetingan Politik. Ada baiknya Bu Risma mundur, ttu sgt tdk nyaman jk kerja pd Pemimpin yg sdh tdk berintegritas lagi&amp tdk mghargai";0;0;0;2;in;1688663918099812353;1752701159213838674;RatnaPuspi16942;https://twitter.com/RatnaPuspi16942/status/1752787836510802104
Wed Jan 31 20:15:36 +0000 2024;1752787739567943751;"@meetaaw @barcastuff_idn Dia mainnya tadi di tengah dan agak mundur malah bagus, kasihan gundo si jadi gelandang serang mo 30 anjir umurnya 🤣 dulu gue suka bgt dejong tapi kalo harus double DM yak gimana yak";0;1;0;0;in;1556275610368229377;1752782698723393946;Udin85853988;https://twitter.com/Udin85853988/status/1752787739567943751
Wed Jan 31 20:15:13 +0000 2024;1752787638963310592;"Yg lain gak tau malu dan gila jabatan sih jd ga mau mundur";0;0;0;0;in;1374604567;1752787638963310592;andi_hpattera;https://twitter.com/andi_hpattera/status/1752787638963310592
Wed Jan 31 20:14:40 +0000 2024;1752787504485499126;"@Metro_TV @ganjarpranowo alhamdulillah prof mahfud mundur... Semangat prof fokus untuk kampanye";0;0;0;0;in;1733651138887729152;1752590473548702010;Bangkit1094005;https://twitter.com/Bangkit1094005/status/1752787504485499126
Wed Jan 31 20:13:19 +0000 2024;1752787163484475550;"@kompascom Mundur Saja...Wis waya'e";0;0;0;0;in;420408763;1752285048529928297;RasyidBaraba;https://twitter.com/RasyidBaraba/status/1752787163484475550
Wed Jan 31 20:12:45 +0000 2024;1752787019615633705;"Woy ngapain sih";0;0;0;0;in;292276597;1752787019615633705;alanabuthan;https://twitter.com/alanabuthan/status/1752787019615633705
Wed Jan 31 20:12:42 +0000 2024;1752787005837349190;"Ria ricis mundur mengundurkan diri on sosmed open vcs bugil udah avail wa aja 0822-2659-7237 Teuku Ryan #VCS https://t.co/jcRw5avrzO";0;4;6;6;in;1486588655032356867;1752787005837349190;4usflowers;https://twitter.com/4usflowers/status/1752787005837349190
Wed Jan 31 20:08:42 +0000 2024;1752785999887991199;"@nongandah @mohmahfudmd Mundur nya telat ah gak seru.";0;3;0;0;in;419243674;1752688577715331304;AncheKarim88;https://twitter.com/AncheKarim88/status/1752785999887991199
Wed Jan 31 20:05:28 +0000 2024;1752785186029482414;"kebangun tidur open vcs sosmed dan konten pribadi dijamin amanah dan puas real no tipu tipu bisa sekarang wa aja 082184658113 #vcs teuku ryan mengundurkan diri foolish lpdp mundur https://t.co/Stzz6ICsgJ";0;2;3;6;in;1723221516492656640;1752785186029482414;nina_dia;https://twitter.com/nina_dia/status/1752785186029482414
Wed Jan 31 20:04:58 +0000 2024;1752785061802602957;"@messtoell Mundur wirr!kalau ragu.jalan masih panjang ,ragu sesat dijalan ntr";0;0;0;0;in;1151441025144987648;1752782550404133068;pelauthandal_;https://twitter.com/pelauthandal_/status/1752785061802602957
